business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Notes
U001,0200756072,REINHA corp,2020-05-04,2020.0,1930800280.0,2020-04-20,20200418,20200420,2020-05-05,USD,RV,1.0,,25640.33,20200420.0,NAA8,1930800280.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-06,2020.0,1930675082.0,2020-03-19,20200320,20200319,2020-04-03,USD,RV,1.0,,42078.42,20200319.0,NAH4,1930675082.0,1,
CA02,0140104240,FEDER co,2020-05-13,2020.0,2960628366.0,2020-04-23,20200423,20200423,2020-05-12,CAD,RV,1.0,,89324.12,20200502.0,CA10,2960628366.0,1,
U001,0200726979,BJ'S  trust,2020-05-19,2020.0,1930885073.0,2020-05-05,20200511,20200505,2020-05-20,USD,RV,1.0,,178.63,20200505.0,NAA8,1930885073.0,1,
U001,0200729290,KROGER corp,2020-04-27,2020.0,1930780077.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,28240.61,20200414.0,NAA8,1930780077.0,1,
U001,0200761734,H E BUT associates,2020-04-03,2020.0,1930662105.0,2020-03-19,20200317,20200319,2020-04-03,USD,RV,1.0,,15318.37,20200319.0,NAA8,1930662105.0,1,
U001,0200707822,PUBLI corp,2020-03-31,2020.0,1930662913.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,52634.25,20200317.0,NAA8,1930662913.0,1,
U001,0200707005,KING S foundation,2020-03-29,2020.0,1930647314.0,2020-03-15,20200313,20200315,2020-03-30,USD,RV,1.0,,18864.05,20200315.0,NAA8,1930647314.0,1,
U001,0200881076,ALBERT foundation,2020-04-03,2020.0,1930665540.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,34354.82,20200319.0,NAA8,1930665540.0,1,
U001,0200794332,COST corporation,2020-04-27,2020.0,1930777401.0,2020-04-13,20200410,20200413,2020-04-28,USD,RV,1.0,,51407.61,20200413.0,NAAX,1930777401.0,1,
U001,0200729290,KROGER llc,2020-05-03,2020.0,1930804256.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,35152.79,20200420.0,NAA8,1930804256.0,1,
U001,0200759878,SA associates,2020-03-31,2020.0,1930659296.0,2020-03-17,20200316,20200317,2020-04-01,USD,RV,1.0,,10416.58,20200317.0,NAH4,1930659296.0,1,
U001,0200769623,WAL-MAR foundation,2020-05-10,2020.0,1930810444.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,661.11,20200422.0,NAH4,1930810444.0,1,
U001,200915438,GROC llc,2020-05-28,2020.0,1930876742.0,2020-05-13,20200507,20200513,2020-05-28,USD,RV,1.0,,18882.0,20200513.0,NAA8,1930876742.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-24,2020.0,1930751634.0,2020-04-05,20200405,20200405,2020-04-20,USD,RV,1.0,,52909.81,20200405.0,NAH4,1930751634.0,1,
U001,200769623,WAL-MAR ,2020-04-22,2020.0,1930728091.0,2020-04-03,20200401,20200403,2020-04-18,USD,RV,1.0,,48121.3,20200403.0,NAH4,1930728091.0,1,
U001,0200794332,COST us,2020-04-13,2020.0,1930715231.0,2020-03-28,20200328,20200328,2020-04-12,USD,RV,1.0,,34505.56,20200328.0,NAAX,1930715231.0,1,
U001,0200769623,WAL-MAR foundation,2020-04-01,2020.0,1930654178.0,2020-03-16,20200315,20200316,2020-03-31,USD,RV,1.0,,661.11,20200316.0,NAH4,1930654178.0,1,
U001,0200290370,BARGAIN  co,2020-03-14,2020.0,1930582589.0,2020-03-03,20200229,20200303,2020-03-18,USD,RV,1.0,,3596.6,20200303.0,NAA8,1930582589.0,1,
U001,200769623,WAL-MAR associates,2020-05-30,2020.0,1930882460.0,2020-05-10,20200509,20200510,2020-05-25,USD,RV,1.0,,46821.31,20200510.0,NAH4,1930882460.0,1,
U001,0200712105,WALG co,2020-04-10,2020.0,1930713203.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,42639.74,20200327.0,NAA8,1930713203.0,1,
U001,0200781803,JRD corp,2020-04-15,2020.0,1930732561.0,2020-04-01,20200402,20200401,2020-04-16,USD,RV,1.0,,27579.86,20200401.0,NAA8,1930732561.0,1,
U001,0200794332,COST corporation,2020-07-18,2020.0,1930813390.0,2020-04-23,20200422,20200423,2020-06-27,USD,RV,1.0,,15441.34,20200423.0,NAGD,1930813390.0,1,
U001,0100043956,E&S llc,2020-03-24,2020.0,1930598459.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,3430.7,20200304.0,NAD1,1930598459.0,1,
U001,0200769623,WAL-MAR trust,2020-03-29,2020.0,1930630370.0,2020-03-12,20200310,20200312,2020-03-27,USD,RV,1.0,,13542.67,20200312.0,NAH4,1930630370.0,1,
U001,0200769623,WAL-MAR trust,2020-03-15,2020.0,1930571319.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,4943.22,20200227.0,NAH4,1930571319.0,1,
CA02,140106408,WAL-M in,2020-04-21,2020.0,2960630037.0,2020-04-21,20200421,20200421,2020-05-02,CAD,RV,1.0,,13219.15,20200422.0,CA10,2960630037.0,1,
U001,0200769623,WAL-MAR co,2020-05-04,2020.0,1930797739.0,2020-04-17,20200417,20200417,2020-05-02,USD,RV,1.0,,8632.43,20200417.0,NAH4,1930797739.0,1,
U001,0200762301,C&S WH corp,2020-03-21,2020.0,1930598825.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,73027.66,20200305.0,NAC6,1930598825.0,1,
U001,0200794332,COST foundation,2020-04-14,2020.0,1930777138.0,2020-04-13,20200411,20200413,2020-04-28,USD,RV,1.0,,404.58,20200413.0,NAAX,1930777138.0,1,
U001,0200803720,DEC corp,2020-04-16,2020.0,1930698684.0,2020-03-25,20200325,20200325,2020-04-08,USD,RV,1.0,,1362.02,20200316.0,NAM4,1930698684.0,1,
U001,0200769623,WAL-MAR us,2020-04-28,2020.0,1930767688.0,2020-04-11,20200409,20200411,2020-04-26,USD,RV,1.0,,19169.62,20200411.0,NAH4,1930767688.0,1,
U001,0200769623,WAL-MAR trust,2020-05-16,2020.0,1930831508.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,76972.43,20200428.0,NAH4,1930831508.0,1,
U001,0200793568,SUPE corp,2020-05-03,2020.0,1930802813.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,83341.17,20200420.0,NAA8,1930802813.0,1,
U001,0200794332,COST in,2020-03-25,2020.0,1930624618.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,37422.26,20200309.0,NAAX,1930624618.0,1,
U001,0200714710,SYSCO  systems,2020-04-21,2020.0,1930661378.0,2020-03-17,20200317,20200317,2020-04-16,USD,RV,1.0,,10.4,20200317.0,NAD5,1930661378.0,1,
U001,0200762301,C&S WH corporation,2020-04-09,2020.0,1930688573.0,2020-03-25,20200323,20200325,2020-04-09,USD,RV,1.0,,105486.13,20200325.0,NAC6,1930688573.0,1,
U001,0200769623,WAL-MAR us,2020-05-26,2020.0,1930874317.0,2020-05-07,20200507,20200507,2020-05-22,USD,RV,1.0,,39594.98,20200507.0,NAH4,1930874317.0,1,
U001,0100043936,PAPA JO corporation,2020-04-05,2020.0,1930700741.0,2020-03-26,20200325,20200326,2020-04-05,USD,RV,1.0,,18145.19,20200326.0,NA10,1930700741.0,1,
U001,0200794332,COST ,2020-03-29,2020.0,1930652313.0,2020-03-14,20200314,20200314,2020-03-29,USD,RV,1.0,,32234.91,20200314.0,NAAX,1930652313.0,1,
U001,0200769623,WAL-MAR ,2020-04-23,2020.0,1930745675.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,33629.53,20200404.0,NAH4,1930745675.0,1,
U001,0200728652,F &  corp,2020-04-21,2020.0,1930761110.0,2020-04-09,20200407,20200409,2020-04-24,USD,RV,1.0,,2844.14,20200409.0,NAA8,1930761110.0,1,
U001,200769623,WAL-MAR in,2020-04-26,2020.0,1930756801.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,47565.25,20200407.0,NAH4,1930756801.0,1,
U001,200772670,ASSOCIAT co,2020-03-26,2020.0,1930708817.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,924.61,20200326.0,NAU5,1930708817.0,1,
U001,0200759878,SA co,2020-05-07,2020.0,1930817969.0,2020-04-24,20200423,20200424,2020-05-09,USD,RV,1.0,,77290.55,20200424.0,NAH4,1930817969.0,1,
U001,0200696090,UNITE foundation,2020-03-19,2020.0,1930575506.0,2020-03-04,20200302,20200304,2020-03-19,USD,RV,1.0,,5707.26,20200304.0,NAA8,1930575506.0,1,
U001,0200726979,BJ'S  llc,2020-04-18,2020.0,1930751393.0,2020-04-04,20200406,20200404,2020-04-19,USD,RV,1.0,,518.13,20200404.0,NAA8,1930751393.0,1,
U001,0200732755,KROGER ,2020-03-19,2020.0,1930604861.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,4286.31,20200306.0,NAA8,1930604861.0,1,
U001,200705372,FR trust,2020-04-09,2020.0,1930701309.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,42630.71,20200326.0,NAA8,1930701309.0,1,
U001,0200762301,C&S WH corporation,2020-04-13,2020.0,1930719408.0,2020-03-30,20200330,20200330,2020-04-14,USD,RV,1.0,,11715.83,20200330.0,NAC6,1930719408.0,1,
U001,0200772595,SAFEW systems,2020-04-20,2020.0,1930783929.0,2020-04-14,20200414,20200414,2020-04-29,USD,RV,1.0,,13502.08,20200414.0,NAA8,1930783929.0,1,
U001,0200769623,WAL-MAR systems,2020-04-29,2020.0,1930782409.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,13454.2,20200414.0,NAH4,1930782409.0,1,
U001,0200705742,DOT associates,2020-04-27,2020.0,1930624542.0,2020-03-09,20200309,20200309,2020-04-12,USD,RV,1.0,,7647.93,20200309.0,NAAW,1930624542.0,1,
U001,CCCA02,KRAFT  foundation,2020-03-18,2020.0,1930586851.0,2020-03-04,20200302,20200304,2020-04-08,USD,RV,1.0,,17235.9,20200304.0,NAG2,1930586851.0,1,
U001,0100001196,DOLLAR foundation,2020-05-03,2020.0,1930800152.0,2020-04-19,20200418,20200419,2020-05-04,USD,RV,1.0,,5089.88,20200419.0,NAA8,1930800152.0,1,
U001,0200592182,DECA ,2020-03-12,2020.0,1930607100.0,2020-03-05,20200305,20200305,2020-03-11,USD,RV,1.0,,15736.05,20200301.0,NAM2,1930607100.0,1,
U001,0200794332,COST foundation,2020-05-05,2020.0,1930794665.0,2020-04-20,20200416,20200420,2020-05-05,USD,RV,1.0,,40455.53,20200420.0,NAAX,1930794665.0,1,
U001,0200799538,UNITE corporation,2020-04-13,2020.0,1930714690.0,2020-03-28,20200328,20200328,2020-04-12,USD,RV,1.0,,46022.31,20200328.0,NAA8,1930714690.0,1,
U001,0200706844,WINC co,2020-03-26,2020.0,1930643221.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,11382.64,20200313.0,NAA8,1930643221.0,1,
U001,0200769623,WAL-MAR us,2020-03-23,2020.0,1930611136.0,2020-03-05,20200306,20200305,2020-03-20,USD,RV,1.0,,38363.87,20200305.0,NAH4,1930611136.0,1,
U001,0200792734,MDV/ corporation,2020-03-25,2020.0,1930646407.0,2020-03-11,20200312,20200311,2020-03-26,USD,RV,1.0,,29471.27,20200311.0,NAA8,1930646407.0,1,
U001,0200705372,FR in,2020-03-27,2020.0,1930641089.0,2020-03-13,20200313,20200313,2020-03-28,USD,RV,1.0,,53350.69,20200313.0,NAA8,1930641089.0,1,
U001,0200704858,WAKE trust,2020-04-12,2020.0,1930702092.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,50935.92,20200326.0,NAA8,1930702092.0,1,
U001,0200726979,BJ'S  trust,2020-03-13,2020.0,1930573557.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,431.96,20200227.0,NAA8,1930573557.0,1,
U001,0200769623,WAL-MAR trust,2020-05-01,2020.0,1930793951.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,661.11,20200416.0,NAH4,1930793951.0,1,
U001,200540723,LAKE systems,2020-07-02,2020.0,1930638505.0,2020-03-09,20200311,20200309,2020-07-07,USD,RV,1.0,,40095.0,20200309.0,90M7,1930638505.0,1,
U001,0200769623,WAL-MAR trust,2020-04-11,2020.0,1930685141.0,2020-03-23,20200321,20200323,2020-04-07,USD,RV,1.0,,3797.1,20200323.0,NAH4,1930685141.0,1,
U001,0200434439,BAUGH SU co,2020-05-11,2020.0,1930838136.0,2020-04-28,20200429,20200428,2020-05-13,USD,RV,1.0,,51871.16,20200428.0,NAA8,1930838136.0,1,
U001,0200920735,ALBERT foundation,2020-03-20,2020.0,1930608279.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,96871.46,20200305.0,NAA8,1930608279.0,1,
U001,0200772670,ASSOCIAT systems,2020-05-04,2020.0,1930803976.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,104911.64,20200420.0,NAU5,1930803976.0,1,
U001,0200707822,PUBLI us,2020-05-11,2020.0,1930825936.0,2020-04-26,20200425,20200426,2020-05-11,USD,RV,1.0,,74564.02,20200426.0,NAA8,1930825936.0,1,
U001,0200769623,WAL-MAR co,2020-05-15,2020.0,1930832999.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,30385.66,20200428.0,NAH4,1930832999.0,1,
U001,0200775094,SAVE M foundation,2020-03-20,2020.0,1930610010.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,36418.81,20200305.0,NAA8,1930610010.0,1,
U001,0200769623,WAL-MAR corp,2020-05-08,2020.0,1930831503.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,207.54,20200428.0,NAH4,1930831503.0,1,
U001,0200744019,TARG associates,2020-04-18,2020.0,1930740703.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,40244.74,20200404.0,NAA8,1930740703.0,1,
U001,0200769623,WAL-MAR foundation,2020-03-24,2020.0,1930605686.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,28877.92,20200306.0,NAH4,1930605686.0,1,
U001,0200773364,U R M  co,2020-04-17,2020.0,1930726985.0,2020-04-02,20200401,20200402,2020-04-17,USD,RV,1.0,,47576.64,20200402.0,NAA8,1930726985.0,1,
U001,0200769623,WAL-MAR llc,2020-04-17,2020.0,1930713740.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,41631.23,20200329.0,NAH4,1930713740.0,1,
U001,0200795490,HY -  co,2020-05-14,2020.0,1930842973.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,45400.29,20200430.0,NAA8,1930842973.0,1,
U001,0200707005,KING S ,2020-04-16,2020.0,1930726223.0,2020-04-02,20200331,20200402,2020-04-17,USD,RV,1.0,,74442.11,20200402.0,NAA8,1930726223.0,1,
U001,0200759878,SA associates,2020-03-24,2020.0,1930621785.0,2020-03-10,20200309,20200310,2020-03-25,USD,RV,1.0,,83454.91,20200310.0,NAH4,1930621785.0,1,
U001,200762301,C&S WH llc,2020-03-20,2020.0,1930666748.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,1791.3,20200319.0,NAC6,1930666748.0,1,
U001,0200466603,SMITH'S corporation,2020-05-05,2020.0,1930804831.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,30084.36,20200420.0,NAA8,1930804831.0,1,
U001,0200780383,MEIJ ,2020-04-08,2020.0,1930703685.0,2020-03-25,20200326,20200325,2020-04-09,USD,RV,1.0,,45598.77,20200325.0,NAA8,1930703685.0,1,
U001,0200418007,AM us,2020-08-13,2020.0,1930828084.0,2020-04-28,20200426,20200428,2020-07-02,USD,RV,1.0,,9558.6,20200428.0,NAGD,1930828084.0,1,
U001,0200275115,SHAWS  associates,2020-04-07,2020.0,1930704994.0,2020-03-28,20200326,20200328,2020-04-12,USD,RV,1.0,,106012.44,20200328.0,NAA8,1930704994.0,1,
U001,0200794332,COST in,2020-05-12,2020.0,1930583936.0,2020-03-02,20200229,20200302,2020-05-06,USD,RV,1.0,,8337.71,20200302.0,NAGD,1930583936.0,1,
U001,0200416837,DEC in,2020-05-03,2020.0,1930753177.0,2020-04-06,20200406,20200406,2020-04-24,USD,RV,1.0,,328.8,20200401.0,NAM4,1930753177.0,1,
U001,0200526831,PERISH associates,2020-03-27,2020.0,1930651420.0,2020-03-14,20200314,20200314,2020-03-29,USD,RV,1.0,,115268.95,20200314.0,NAA8,1930651420.0,1,
U001,0200707822,PUBLI us,2020-03-12,2020.0,1930579093.0,2020-02-27,20200227,20200227,2020-03-13,USD,RV,1.0,,3732.99,20200227.0,NAA8,1930579093.0,1,
U001,0200148860,DOLLA systems,2020-03-20,2020.0,1930599331.0,2020-03-06,20200304,20200306,2020-03-21,USD,RV,1.0,,24188.65,20200306.0,NAA8,1930599331.0,1,
CA02,0140104440,SO foundation,2020-03-21,2020.0,2960621143.0,2020-03-16,20200316,20200316,2020-03-26,CAD,RV,1.0,,159895.84,20200316.0,CA10,2960621143.0,1,
U001,0200772670,ASSOCIAT associates,2020-03-27,2020.0,1930682633.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,79362.55,20200321.0,NAU5,1930682633.0,1,
U001,0200785971,SYSCO  co,2020-03-29,2020.0,1930649469.0,2020-03-16,20200313,20200316,2020-03-31,USD,RV,1.0,,31115.74,20200316.0,NAA8,1930649469.0,1,
U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,1930821494.0,2020-04-25,20200424,20200425,2020-05-10,USD,RV,1.0,,1934.89,20200425.0,NAH4,1930821494.0,1,
U001,0200769623,WAL-MAR llc,2020-04-12,2020.0,1930714815.0,2020-03-27,20200328,20200327,2020-04-11,USD,RV,1.0,,9810.11,20200327.0,NAH4,1930714815.0,1,
U001,0200078795,H T H in,2020-04-29,2020.0,1930804515.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,3228.93,20200420.0,NAA8,1930804515.0,1,
U001,0200762301,C&S WH ,2020-03-22,2020.0,1930687303.0,2020-03-22,20200323,20200322,2020-04-06,USD,RV,1.0,,106691.85,20200322.0,NAC6,1930687303.0,1,
U001,0200769623,WAL-MAR us,2020-04-23,2020.0,1930747412.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,4165.0,20200404.0,NAH4,1930747412.0,1,
U001,200772670,ASSOCIAT us,2020-03-24,2020.0,1930708814.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,1890.02,20200326.0,NAU5,1930708814.0,1,
U001,0200794332,COST co,2020-03-29,2020.0,1930651376.0,2020-03-14,20200314,20200314,2020-03-29,USD,RV,1.0,,14204.38,20200314.0,NAAX,1930651376.0,1,
U001,0100044041,DEF. F ,2020-06-01,2020.0,1930858586.0,2020-05-05,20200505,20200505,2020-05-24,USD,RV,1.0,,1330.51,20200501.0,NAM4,1930858586.0,1,
U005,0100025658,PEA corporation,2020-05-13,2020.0,1930832666.0,2020-04-28,20200428,20200428,2020-05-28,USD,RV,1.0,,10323.24,20200428.0,NAD5,1930832666.0,1,
U001,0200762301,C&S WH corporation,2020-03-17,2020.0,1930586762.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,137415.91,20200302.0,NAC6,1930586762.0,1,
U001,0200762301,C&S WH associates,2020-06-15,2020.0,1930775778.0,2020-04-10,20200411,20200410,2020-06-14,USD,RV,1.0,,22866.9,20200410.0,NAGD,1930775778.0,1,
U001,0200794332,COST corp,2020-03-25,2020.0,1930624525.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,20111.72,20200309.0,NAAX,1930624525.0,1,
U001,200418007,AM systems,2020-07-18,2020.0,1930842491.0,2020-05-01,20200430,20200501,2020-07-05,USD,RV,1.0,,1325.04,20200501.0,NAGD,1930842491.0,1,
U001,200707822,PUBLI co,2020-04-21,2020.0,1930755338.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,77819.66,20200406.0,NAA8,1930755338.0,1,
CA02,0140104429,COSTCO foundation,2020-05-03,2020.0,2960630638.0,2020-04-25,20200425,20200425,2020-05-07,CAD,RV,1.0,,74160.09,20200427.0,CA10,2960630638.0,1,
U001,0200936373,SUPE associates,2020-04-17,2020.0,1930749465.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,2516.84,20200406.0,NAA8,1930749465.0,1,
U001,0200769623,WAL-MAR co,2020-04-15,2020.0,1930706265.0,2020-03-28,20200326,20200328,2020-04-12,USD,RV,1.0,,40997.73,20200328.0,NAH4,1930706265.0,1,
U001,0200776463,KROGE corp,2020-03-28,2020.0,1930648318.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,18510.59,20200315.0,NAA8,1930648318.0,1,
U001,0200790107,ROU corp,2020-04-20,2020.0,1930756714.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,17822.11,20200407.0,NAC6,1930756714.0,1,
U001,0100015557,BI trust,2020-02-27,2020.0,1930656066.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,9573.79,20200316.0,NAA8,1930656066.0,1,
U001,0200762950,HAR in,2020-04-05,2020.0,1930671726.0,2020-03-21,20200319,20200321,2020-04-05,USD,RV,1.0,,145967.96,20200321.0,NAA8,1930671726.0,1,
U001,200769623,WAL-MAR llc,2020-05-27,2020.0,1930855921.0,2020-05-07,20200504,20200507,2020-05-22,USD,RV,1.0,,28164.02,20200507.0,NAH4,1930855921.0,1,
U001,0200783734,FAREW systems,2020-03-19,2020.0,1930601542.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,110879.91,20200304.0,NAA8,1930601542.0,1,
U001,0200772670,ASSOCIAT trust,2020-03-16,2020.0,1930593519.0,2020-03-02,20200303,20200302,2020-03-17,USD,RV,1.0,,6541.48,20200302.0,NAU5,1930593519.0,1,
U001,0200762301,C&S WH corporation,2020-05-09,2020.0,1930822099.0,2020-04-25,20200424,20200425,2020-05-10,USD,RV,1.0,,38801.21,20200425.0,NAC6,1930822099.0,1,
U001,0200762301,C&S WH associates,2020-04-11,2020.0,1930707331.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,25532.31,20200327.0,NAC6,1930707331.0,1,
U001,0200739534,OK co,2020-05-31,2020.0,1930652990.0,2020-03-15,20200316,20200315,2020-05-19,USD,RV,1.0,,1655.78,20200315.0,NAGD,1930652990.0,1,
U001,0200803720,DEC in,2020-05-10,2020.0,1930862665.0,2020-05-06,20200506,20200506,2020-05-11,USD,RV,1.0,,10084.5,20200501.0,NAM2,1930862665.0,1,
U001,0200769623,WAL-MAR in,2020-04-17,2020.0,1930716485.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,53589.25,20200330.0,NAH4,1930716485.0,1,
U001,0200148860,DOLLA corp,2020-03-25,2020.0,1930618787.0,2020-03-10,20200307,20200310,2020-03-25,USD,RV,1.0,,8505.0,20200310.0,NAA8,1930618787.0,1,
CA02,0140106408,WAL-M systems,2020-02-29,2020.0,2960617664.0,2020-03-03,20200303,20200303,2020-03-14,CAD,RV,1.0,,1940.24,20200304.0,CA10,2960617664.0,1,
U001,0200580232,INTERR foundation,2020-04-01,2020.0,1930693725.0,2020-03-24,20200324,20200324,2020-04-03,USD,RV,1.0,,25735.5,20200324.0,NA10,1930693725.0,1,
U001,0200769623,WAL-MAR in,2020-04-03,2020.0,1930666505.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,11687.97,20200318.0,NAH4,1930666505.0,1,
U001,0200707822,PUBLI ,2020-04-13,2020.0,1930717795.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,82305.02,20200329.0,NAA8,1930717795.0,1,
U001,0200769623,WAL-MAR foundation,2020-03-31,2020.0,1930645626.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,42046.12,20200313.0,NAH4,1930645626.0,1,
U001,0200555117,BURR co,2020-03-20,2020.0,1930646207.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,669.8,20200313.0,NAA8,1930646207.0,1,
U001,0200148860,DOLLA trust,2020-05-11,2020.0,1930822565.0,2020-04-26,20200424,20200426,2020-05-11,USD,RV,1.0,,15367.37,20200426.0,NAA8,1930822565.0,1,
U001,0200712105,WALG ,2020-05-14,2020.0,1930855849.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,14601.6,20200504.0,NAA8,1930855849.0,1,
U001,0200759878,SA llc,2020-03-14,2020.0,1930583613.0,2020-02-29,20200229,20200229,2020-03-15,USD,RV,1.0,,29258.39,20200229.0,NAH4,1930583613.0,1,
U001,0200794332,COST in,2020-04-03,2020.0,1930662106.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,8793.09,20200318.0,NAAX,1930662106.0,1,
U001,0200794332,COST in,2020-03-20,2020.0,1930597897.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,15342.67,20200305.0,NAAX,1930597897.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-04,2020.0,1930669334.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,661.11,20200319.0,NAH4,1930669334.0,1,
U001,200769623,WAL-MAR systems,2020-05-31,2020.0,1930885702.0,2020-05-12,20200511,20200512,2020-05-27,USD,RV,1.0,,13382.44,20200512.0,NAH4,1930885702.0,1,
U001,0200769623,WAL-MAR ,2020-04-09,2020.0,1930675676.0,2020-03-21,20200320,20200321,2020-04-05,USD,RV,1.0,,69178.86,20200321.0,NAH4,1930675676.0,1,
U001,200718130,SYSCO F associates,2020-03-22,2020.0,1930637716.0,2020-03-10,20200311,20200310,2020-03-25,USD,RV,1.0,,34242.39,20200310.0,NAA8,1930637716.0,1,
U001,0200418007,AM trust,2020-04-27,2020.0,1930774214.0,2020-04-16,20200410,20200416,2020-05-01,USD,RV,1.0,,10454.64,20200416.0,NAA8,1930774214.0,1,
U001,0200772595,SAFEW trust,2020-04-03,2020.0,1930671121.0,2020-03-20,20200319,20200320,2020-04-04,USD,RV,1.0,,28225.4,20200320.0,NAA8,1930671121.0,1,
U001,0200762301,C&S WH systems,2020-05-10,2020.0,1930823292.0,2020-04-27,20200425,20200427,2020-05-12,USD,RV,1.0,,85103.77,20200427.0,NAC6,1930823292.0,1,
U001,0200761734,H E BUT co,2020-05-02,2020.0,1930796808.0,2020-04-17,20200416,20200417,2020-05-02,USD,RV,1.0,,104141.22,20200417.0,NAA8,1930796808.0,1,
U001,0200705089,JETR co,2020-05-14,2020.0,1930837750.0,2020-04-30,20200429,20200430,2020-05-15,USD,RV,1.0,,5419.6,20200430.0,NAA8,1930837750.0,1,
U001,0200290370,BARGAIN  foundation,2020-04-22,2020.0,1930730864.0,2020-04-08,20200401,20200408,2020-04-23,USD,RV,1.0,,26804.4,20200408.0,NAA8,1930730864.0,1,
U001,200357714,US  corp,2020-05-15,2020.0,1930844573.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,16272.1,20200430.0,NAA8,1930844573.0,1,
U001,200705089,JETR trust,2020-03-29,2020.0,1930672491.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,14349.41,20200320.0,NAA8,1930672491.0,1,
U001,0200707822,PUBLI foundation,2020-03-19,2020.0,1930586721.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,2891.62,20200302.0,NAA8,1930586721.0,1,
